entity,n_rows,sample_pcc,sample_pcc_median,log2_rmse,log2_mae,r2,axis,fold_id,candidate
CGD,1465,0.981625116738097,0.9836806434447313,0.5196597903454034,0.348579806036638,0.9619282183212771,strain,2,mask_compound
DHY210,1479,0.9731454572905959,0.9771130927888348,0.6439691921956532,0.4394488175572748,0.94204155247908,strain,3,mask_compound
EDTA,543,0.9941048849868372,0.9947162902619187,0.30706231607607953,0.20453859410090633,0.987535440536684,compound,0,mask_compound
Valinomycin,87,0.9939497159025638,0.9942779615038854,0.30620714109964103,0.2140803567579469,0.9872511927087422,compound,0,mask_compound
Geldanamycin,91,0.9944817736768732,0.9949077017784691,0.29529720015364264,0.20703156418797122,0.9881897093922363,compound,1,mask_compound
Tunicamycin,89,0.9928097934306841,0.9939234292036244,0.334855889921312,0.23109402988459815,0.9845628341712918,compound,1,mask_compound
Water,383,0.9939969275473023,0.9946295033718677,0.31073663599618384,0.2120790275210209,0.9872389399277868,compound,1,mask_compound
Clotrimazole,91,0.9944883617090554,0.9947141840112945,0.29619646488013135,0.20688936110854667,0.9881090750134811,compound,2,mask_compound
DMSO,368,0.9948865741778485,0.9952766831298864,0.2867344575191533,0.1970331798741813,0.9891344038566199,compound,2,mask_compound
Trichostatin A,89,0.988408439232989,0.9888980954037057,0.42441612829561576,0.300420685336698,0.9747863486190447,compound,2,mask_compound
4-Hydroxytamoxifen,91,0.9573613756655722,0.9686312025224162,0.700099814321571,0.45377936999528556,0.9017872041060043,compound,3,mask_compound
CHX,273,0.9925715301205439,0.9949651431368471,0.34220231338266643,0.22648070545000637,0.9843669636021588,compound,3,mask_compound
Hoechst 33258,89,0.9707445869799471,0.9738784421499365,0.6505505384525023,0.4608074497853942,0.9370441813125421,compound,3,mask_compound
Nystatin dihydrate,93,0.9891669559090206,0.991618463189368,0.3990365428103241,0.27503506281996787,0.9772493344300488,compound,3,mask_compound
Harmine hydrochloride,89,0.9929862181940147,0.9938312621941983,0.3313424261191576,0.2293212649308227,0.9850140113264233,compound,4,mask_compound
LY 294002 hydrochloride,93,0.9910274241568894,0.9932869707981427,0.3545948788894297,0.23626695350924598,0.9808817469189485,compound,4,mask_compound
NaCl,271,0.9926428929005584,0.9932060055867636,0.3428211704261393,0.22795405834772117,0.9845731790951752,compound,4,mask_compound
Parthenolide,92,0.9842794146309067,0.990609230884638,0.4607669594833742,0.29726687464255136,0.9668090871841666,compound,4,mask_compound
"(1R, 2S, 5R) - (-) - Menthol",85,0.989383647942224,0.9945458278790035,0.3566875504988746,0.23629845428568846,0.9780844026549811,compound,5,mask_compound
Cisplatin,269,0.994674814471453,0.9954483937319214,0.29185594755978517,0.19855895753229558,0.988662200935791,compound,5,mask_compound
Clomiphene citrate,90,0.9937224423733386,0.9945405832536158,0.30995380403301304,0.21695729463133562,0.986608984484779,compound,5,mask_compound
Emodin,93,0.9921235016287588,0.9925394693324122,0.351988301514319,0.24378770039509554,0.9832755016560848,compound,5,mask_compound
Haloperidol,92,0.9945724638024025,0.9950786276194068,0.2928495232431684,0.20500140848209675,0.9882982103170237,compound,5,mask_compound
Amiodarone hydrochloride,93,0.9388357514375826,0.9527394128171355,0.8040417458990817,0.5254236831860372,0.8620131813950032,compound,6,mask_compound
Artemisinin,90,0.9942295435673025,0.9946895921129963,0.2985256957110034,0.20361966386108554,0.9878385267272217,compound,6,mask_compound
Cyclopiazonic acid,86,0.9462393330537974,0.9477560149932224,0.8649411465418813,0.5801852477933407,0.8695767088789137,compound,6,mask_compound
Desipramine hydrochloride,92,0.9921325369578394,0.9939904557405157,0.34164886281185486,0.23325420174035752,0.9830309313480753,compound,6,mask_compound
SDS,268,0.9946786916409199,0.9951766562913138,0.29303882704831163,0.20046073615800547,0.9886124163340423,compound,6,mask_compound
1-10 Phenanthroline monohydrate,165,0.994010233710292,0.9947328026185357,0.3067222050684708,0.2114353151142204,0.9870550543375557,compound,7,mask_compound
Quality Control,91,0.9676719606322601,0.9682772111577934,0.6981872945979586,0.4615228592795418,0.9350229965296672,compound,7,mask_compound
Rapamycin,267,0.9930736609758246,0.9947631651662874,0.3371408072194569,0.22164192446563438,0.9852213893861828,compound,7,mask_compound
Wortmannin,88,0.9888571949480631,0.9909025215427884,0.4134537179132865,0.28237036845332447,0.9766951419562893,compound,7,mask_compound
